comment,sentiment
still helpful since everything via pip,neutral
author unresponsive continue fix,neutral
sorry saw pull request related python add guess better concise fix use per review note close issue,positive
arch question magenta question try arch forum install header alternatively according arch package try,neutral
yeah version requirement strict accept python file bug close bug since magenta issue thanks,positive
python python default type help copyright license information arch system,neutral
list exact version python running like python version,positive
think work python modify behave differently something,neutral
also know making significant code base last day bring date latest paper piano music modeling generation maestro likely previously trained sync,negative
hi suspect error fixed try latest version code see,positive
similar latest post ca get satisfying output input image every step link content loss definitely smaller style loss,positive
pas flag use local machine,neutral
thanks still would like locally possible tell need change please,positive
certainly try running locally wo take advantage note training expect take day locally cloud,positive
sorry clear need use cloud really fast apache beam cloud make anything faster much faster,positive
need pip install guess add beam cloud dependency,neutral
sorry never got around portion code however fairly straightforward reproduce particular python please reopen specific,positive
luckily warning actually problem ignore disappear everyone,positive
hi specific data rather specifically related model might want try ask forum instead thanks,positive
hi aim work file format provided data must format algorithm work support one format paper beyond scope point direction might able get help might want raise issue instead,positive
also case version old library need install need run following line check name install print output base base base base dev dev even package name actually run following line switch default last word following line version want change bash link link link done found answer stack post,negative
well remember everything python problem maybe python install everything need project also tried search worked well hope find recommend analyse magenta code find need good luck,positive
may know solve problem,neutral
travis file directory command,neutral
used version magenta via pip also problem happen must weird combination mac machine work fine,negative
agree like general issue tried final release,positive
hum version still warning,neutral
according fix give try tue wrote oh version problem many try import magenta well want solve size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import hinge log size may indicate binary incompatibility got import hinge log size may indicate binary incompatibility got import sag size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import criterion size may indicate binary incompatibility got import criterion size may indicate binary incompatibility got import criterion size may indicate binary incompatibility got criterion import criterion size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import hierarchical size may indicate binary incompatibility got import size may indicate binary incompatibility got import transform thread reply directly view mute thread,positive
oh version problem many try import magenta well want solve size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import hinge log size may indicate binary incompatibility got import hinge log size may indicate binary incompatibility got import sag size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import criterion size may indicate binary incompatibility got import criterion size may indicate binary incompatibility got import criterion size may indicate binary incompatibility got import criterion size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import size may indicate binary incompatibility got import transform,positive
thanks already seen link tried avail,positive
hi sure one helpful,positive
thanks input tried add transformation file tried without argument file slightly bigger without used android device one work way quality picture unfortunately still slow suggestion thank,negative
paste output create command also file size,neutral
sorry trouble try line create magenta create magenta see,negative
issue likely quantize model case information,neutral
hi could please reopen ticket got time work last day reply trained new model starry night image following one tried stylize image used previous actually much result even smaller content transfer result like one smaller one attached tried another content image following min transferred style model result much better one transferred previous content image house still see see model better job actually able recreate one similar suggestion thank time,positive
yes still got format reinstall got stress much,positive
run note underscore rather magenta,neutral
location point wherever magenta git directory ran python develop,neutral
try running command install,neutral
use standard pitch shifting get different input sound however multiple unless want able play back different,positive
think use compressed coder quickly trained get acceptable quality,positive
like much small since included providing training data likely could try dropout stopping training see evaluation loss increasing would even better added data,positive
unfortunately generator script yet compatible would able add,neutral
guessing trying install mac pip package please reopen issue,neutral
hello addition install may install magenta separately,neutral
o tue dan wrote use command install pip install magenta ca find thread reply directly view mute thread,positive
architecture require semantic segmentation use model simplified much le,positive
awesome thanks please confirm also work,positive
hi really appreciate information gave time spent giving study make let know thank much indeed,positive
hi resolution content style probably large model usually train square content size see recall exact style image size used remember smaller trained also case fast stylization see several could explain network used compute style transfer loss trained feeding much risk getting likewise style transfer network architecture al adopted model built mind gram matrix feature invariant meaning feeding style image different produce different gram matrix consequently lead style loss different visual style transfer network trained inherent spatial scale visual get onto image given model trained content feeding much content image evaluation time result brush comparatively smaller visible image included point also note large content true even procedure see paper mind would suggest lower resolution style image use train well resolution content image use evaluation please hesitate reach,positive
tried modify line still running,neutral
made another test want report flow resolution style image used create model used following one resolution tried one get run model training image style applied got result unfortunately also image show sign starry night style one varied model,negative
dependency right way people use clone ensure module path ah please explain think better solution unfortunately aside writing script user,positive
dependency right way people use clone ensure module path,positive
please add binary good go,positive
done copied relevant description original based,positive
notebook sat wrote hi like notebook broken thread reply directly view mute thread,negative
merge master make pull thanks,positive
make love pull thanks,positive
could share resolved use function set used training still got error key found resolved variable name mismatch model file version issue false false return,negative
work rename file thanks,positive
need upgrade pip install upgrade magenta get new version model,positive
actually need tar either leave blank set use latest set please reopen still,positive
issue model still work guess maestro,neutral
first thought taken server wrong tricky got work enter try wo get anything type right place work want first type prompt turn interactive mode prompt every file hope lost,positive
thanks much reply even though well easy execute bit unlucky wanting try long time tried said first went folder ran still got error inside well run execution last login wed run target loaded found target target time critical path build successfully total action running command line build successfully total action train model make generate recursive script need main directory directory witch script script use care check train predict next frame want generate file directory argument expand argument expanded start recent call last file line module main file line main data want reset frame video later manually folder inside inside later sorry extensive script train model make generate recursive script need main directory directory witch script script use care check train predict next frame want generate keeping folder want reset frame video test frame file directory want generate directory frame folder frame folder want create recreate want remove recreate previous clean removing want remove previous video removing video file directory want remove model removing model file directory file directory want create recreate file directory looking recursive found left list looking found right list recent call last file line module main file line main match left file line invalid literal base recreate file directory looking recursive found left list looking found right list recent call last file line module main file line main match left file line invalid literal base starting sequence making looking recursive found left list looking found right list recent call last file line module main file line main match left file line invalid literal base binary use reading load looking data found data looking data found data looking data found data looking data found data looking data found data cleaning backup model file directory file directory generate video test binary use warning removed use instead reading load image recursion loading one image recent call last file line module file line run main file line main file line recursion sample file line file line file line return path file line return file line name file line open file directory looking found library loaded reason incompatible library version version later version line abort trap select recursion looking found use limit use binary use recursion warning removed use instead reading load look look recent call last file line module file line run main file line main file line match file line invalid literal base generate recursion looking recursive found left list looking found right list recent call last file line module main file line main match left file line invalid literal base select recursion long looking found use limit use long binary use recursion warning removed use instead reading load look look generate recursion long looking recursive found left list looking found right list making looking recursive found left list looking found right list recent call last file line module main file line main match left file line invalid literal base,positive
wonder assigned issue shall reopen one,neutral
seen problem accept multiple regular expression pattern problem regular need example,neutral
thanks help work set specific content style image path example command misleading working looking implementation name understood multiple directory improve definitely thanks,positive
hi usually include actual file probably shell put actual style put actual image wish style transfer multiple content use,negative
call output binary use warning calling removed future version use instead loading latest file content correct directory nothing output directory,positive
thanks actually model anyway output given content work,positive
yes thing directory structure like suggest untar inside directory note forgot actual file pas far know already load model automatically,positive
yes file index meta data pas,neutral
hi working anything load model somehow clue load model thanks,positive
yeah added another commit sure change would backwards compatible like,positive
could also make separate,neutral
wrote trying follow arbitrary style transfer need model link however get file whenever extract get following tar one use thread reply directly view mute thread,neutral
really need file argument work need file,positive
sorry fix end day tomorrow please reopen still broken,negative
issue number smaller batch size set fix reduce batch size number add error message issue,neutral
instead run try sure,positive
running error digging found relevant code flag set default value later assigned set otherwise count number else setting flag reason suppose method counting work properly able successfully run evaluation added flag script,positive
yes work problematic bundle,neutral
extract bundle make work,neutral
thing newly trained model run training process though possibly unrelated,positive
hi thanks reaching provide information problem command run create style style provide training resolution command run train model particular use default loss command run perform stylization resolution content image stylization meet grainy visual artifact fact sky uniformly something else,positive
model please reopen answer,neutral
also change thanks u know,positive
figured try import list node,neutral
change also need made notebook,neutral
running still get error running,neutral
incompatibility issue python solution patch later today,neutral
please give shot work,neutral
like may fix never looking,neutral
came across problem also got two file generating model fed interpolate model produce,neutral
week investigating issue work box python though input magenta seeing hardware controller directly connect something wrong current input python soon generator generating input dead indeed idea two linked fact io generator worked though whatsoever sequence length well probably kind buffer issue final made work input serving rest pipeline share code someone need doubt official contribution familiar git ala,positive
thanks enthusiasm distillation cool trick worked amount work adapt something like training range see u working time soon excited work coming line efficient maybe audio synthesis stay tuned,positive
hi available also check getting getting,positive
like said problem bug,neutral
used anaconda activate magenta trying use,neutral
solve problem unfortunately included,negative
one since fixed according,positive
assuming dealing output either select instrument daw change program instrument use general,positive
please give try reopen still issue thanks,positive
could fixed import import,positive
version python able solve second problem switching python assuming something return type python versus reason issue first place may due fact favor,positive
able figure second issue also running,positive
hi sorry taking long get back finally found time set test code handling variable error none running binary running sorry test suite make sure code run basic run audio without example ran run run run,negative
almost everything python found solution checked used docker image like automatically via pip install problem docker image pip install previous version working sure issue used dependency magenta working got couple warning calling removed future version use instead warning calling removed future version use instead,positive
might something installation work well magenta docker image already tried magenta couple time still got bus error gon na try python today maybe use version post soon possible sorry right place issue could help anywhere previously project worked fine,positive
ouch mixed two current problem one guy assignee interface getting input first response pretty hard spent day already success issue fixed already last version queue six code obviously would easy fix,positive
need worry see failing fix one one work start six fix queue module,neutral
thanks could maybe give go check try fixing find definitely invest time issue knowledge rather limited yet pretty tricky dissect system without prior knowledge ala stay support python win platform general let alone last version,positive
sorry something able work near future try python instead also external welcome,positive
sure would cause error suspect something python setup since code python capable causing bus try perhaps without support see might bug report issue tracker,positive
like bug maybe try mon wrote also getting error version thread reply directly view mute thread,positive
hi thanks lot explore see invest,positive
thank interest possible used bind virtual keyboard computer map row controller keyboard use control web keyboard lying around might want test setup let know need additional help,neutral
hello dear progress making work python issue still open hope yet,neutral
python win input stopped soon,positive
also getting error version,neutral
done provided many knew please let know something,positive
oh notice version still certainly possible something causing library file bug,neutral
yes also brew also tried binary installer help also got new bunch warning legacy file file next release please read information upgrade starting local server loaded found test error compilation rule exit file included error object abstract class type new return new note pure virtual method virtual error template file included file included error object abstract class type return new note function template specialization return arena arena time critical path process local build complete successfully everything scratch somehow worked update,positive
able reproduce error building mac installation,positive
zip file correct sha update bit,neutral
hi actually intern attempt last summer good honestly think worth time pursue thanks,positive
hey still open would like look,neutral
still open would like give try,neutral
tried run addition question would report pretrain found change path training think pretrain model maybe unnormal,neutral
tried use two attachment mode input file interpolate mode problem tried product two file polyphone would report error wrote like trouble reading file willing send look wrote try run interpolate mode model generate example always produce error image example wrong selected two three piano bass drum long know wrong thread reply directly view mute thread thread reply directly view mute thread,negative
like trouble reading file willing send look wrote try run interpolate mode model generate example always produce error image example wrong selected two three piano bass drum long know wrong thread reply directly view mute thread,negative
good news bad news good news everyone need sign pull request submitter commit done everything good confused bad news one someone pull request submitter need confirm project please confirm pull request note project maintainer terminal state meaning commit status change state confirm consent commit author set label yes project merge pull request appropriate,positive
default job new every else usually problem saved every minute could happen training setup slow could try code longer training really taking single step might better try find faster training environment,positive
also try run train script time script report error waiting new training time waiting like know wrong thanks,negative
try may also want try pip pip depending version python want keep,neutral
following instruction try utilize path file absolute access,positive
think system know model found next example may try build way run like example simply run python python sure help,positive
try compile version machine kind access freeze version method present module,positive
also facing problem since one week could fix till one idea guide,neutral
thanks machine around test unfortunately fortunately,positive
see test get specific error ago,neutral
ah sorry part issue open issue python,negative
case least test work,negative
hi think want use name without notebook,neutral
problem fixed file like import data data data array data edit submit fix get work,positive
sma mint update issue see error see virtual input first message also running,positive
tried sync get ready commit apparently accidentally closed create change,positive
please also add pip thanks,positive
hi thanks answer actually full path sure running magenta folder perhaps could problem feel stuck cause everything orderly full transcript run starting local server target loaded found target target time critical path build successfully total action running command line build successfully total action train model make generate recursive script need main directory directory witch script script use care check train predict next frame want generate file directory argument expand argument expanded start recent call last file line module main file line main data want reset frame video test frame file directory want generate directory frame folder frame folder file directory want create recreate want remove recreate previous clean removing want remove previous video removing video file directory want remove model removing model file directory file directory want create recreate file directory looking recursive found left list looking found right list recreate file directory looking recursive found left list looking found right list starting sequence making looking recursive found left list looking found right list thanks much,positive
sure problem exist could run training script successfully,positive
try pip install magenta see,neutral
sorry know check version magenta actually magenta environment last week,negative
hi video need name wo work file structure script image stretch square,neutral
thanks double checked everything far see work perhaps someone could manage run could share structure manually create well thanks fantastic addition magenta collection way,positive
change made another one,neutral
think need update leave open able thanks,positive
yes work thank reduced one line familiar thought real file model prevent misunderstanding,positive
think pointing instead message date sun subject error could match magenta hi everyone tried generate model got next error error could match folder content image image link model need change something thread reply directly view mute thread,negative
know related support priority strange reason,negative
code fixed however know correct solution line return return change like nothing starting chord,positive
looking old version sorry,negative
might want take look performance,neutral
thought got bit error reconstruction file please guide solve problem could file feeding neural network reconstruct form variational train grateful guide issue,neutral
could support reconstruction see file size,neutral
look attribute section paper feel free reopen specific good luck,positive
try similar process data try subtract classical subtraction may extract information difference classical classical song add difference hopefully get song,neutral
hi similar project like done firstly manually label different music encode music latent calculate average latent one group instance calculated average latent country music music encode random piece music latent vector add one style calculated decode final vector fact take effect make song sound like country music said work think use also tried many different way operating latent example also tried manually label got happy greater weight applied mood lead different strength therefore latent vector may contain attribute information based hopefully reply help,positive
likely machine support default package probably need install source enable,neutral
quick time please verify correctly,positive
yes like method similar directory try send pull request,neutral
code image stylization create,neutral
like return full path need get full path,positive
sorry confusion purpose different allow used effectively model instead current identical,positive
thank problem new problem,positive
like issue python distribution recommend going manual installation main separate environment,positive
big model available time model used notebook,positive
want know jack library get,neutral
believe nan loss case order fix decrease size try decreasing order prevent let know help,neutral
also error unable create tried without success would easy share code thanks advance,positive
may related older support may either manually build pip install older version,positive
file issue please open separate issue quick answer contain model added script generate yet see see,positive
got error fixed would great default installation worked,positive
docker package execution one line illegal instruction stack trace error example method execution without illegal instruction,negative
hi training model batch slow generate day however sure open switch normally could offer instruct resolve thanks lot,positive
provide little context longer error message stack trace happen training inference,negative
thanks update properly could add citation well,positive
time please take look,neutral
training data set length set getting nan cost anybody idea note still able generate decent,positive
latest version magenta docker illegal instruction model run,neutral
please take look let know,neutral
pip package release available,positive
hi thanks question actually anything specific latent space learned feature space constrained specific meaning however variational loss space structured possible determine space align meaningful section paper attribute recommend look want learn bit latent feel free reopen,positive
still need create new version pip package,positive
way loss last step model,neutral
trying use may stripped training fix,neutral
full path worked though pointed,positive
found contributor license agreement sender pull request unable find commit author maybe used different address git used sign login double check someone else need sign well confirm order pas check please resolve problem pull request author add another comment bot run bot comment think anything,negative
code please take look let know,neutral
package correctly problem default big even,neutral
pip package tue wrote thread reply directly view mute thread,positive
use build latest source,positive
mac o python problem,neutral
need run command within magenta directory,neutral
tried use full path instead relative path singh wrote think command given model typo train rather try training model get following error error class directory node file definitely present need extract process someway way continue training want potentially model new data would really appreciate help thread reply directly view mute thread,positive
sure thing sorry delay ran o import system number testing folder child file contain protocol fed model training evaluation run create system recursive create system train evaluate model system system running command one one error recent call last file line module file line main file line run main file line main generator file line file line generate return file line file line file line file line file line file line temperature file line return many index array thank help,positive
longer tell u line error raised,neutral
thanks got new error though basically copied pasted part train many index array idea could,positive
need pas flag generate used train,neutral
resolution anyone know anything error look possible unresolved still get closed error exit error command set time critical path build complete successfully,positive
script export model input,neutral
compatibility think need switch,neutral
see discussion possible tried let u know get working,neutral
thanks first occurrence issue problem nan reason network work supposedly exception mechanism nan converted however nan thorough computation personal issue following python snippet every time load model session worked make pull request soon onto correct solution model according snippet someone new onto upstream,positive
hi work vector unfortunately raster image format support,negative
similar issue sketch example added running similar recent call last file line module import file line module import file line module import file line module import core file line module import file line module import file line module import file line module file line wrapper none level file line string buffer particularly elegant solution directory minor like training,positive
error could solve problem said,neutral
work idea still hold generating also like,neutral
hello wondering fixed model without full training want run model locally still ca due lack hope hear soon thank,positive
turn smaller issue anyone idea case perhaps lowering learning rate allow use thanks,positive
got work older version magenta pip install uninstalled dependency magenta package pip finally compatible version magenta pip install able run going get,positive
effective different every time suggestion else fix seed,positive
would someone mind fix tue wrote found problem create create feed training script otherwise error thread reply directly view mute thread,positive
one thing training display one message binary use kind stuck running system crash know message reason cause problem affect training,positive
found problem create create feed training script otherwise error,neutral
find solution also problem would appreciate share found one,neutral
hi busy stuff background report thesis get whole thing working train use however trying adapt code use instead variant two get nan loss training training error work different simply change part code include order apply attention wrapper cell anyway experienced similar magenta code always thanks much help,positive
list magenta found believe meant synthesis tutorial deep learning audio genre convolutional neural,neutral
issue example output total produced,neutral
like loading package dependency suspect local package installation try package instead,neutral
hi linked top let know mon wrote hi found like model mag file link want retrain model based wondering chance file link thread reply directly view mute thread,positive
release pip package arbitrary image stylization built,negative
work want development need install trying auto install title issue install following setting development environment pro latest update,positive
maybe try docker magenta image also auto install,neutral
thanks issue fixed release new pip package shortly,positive
linked please reopen still thanks pointing,positive
yes date update resolve issue,neutral
yes work get error error time model could provide correct model otherwise would consider issue thank much perhaps file added notebook,positive
work tue may wrote hey thank response following reply directly view mute thread,positive
hey thank response following,neutral
hi use tool list content share tue may wrote trying trying run code notebook machine first setup magenta environment copied code notebook setup environment trio section file machine first setup environment part bash code also import line ide package exist could find anywhere either via link notebook code accordingly could found correct lastly value function file name among path file present among went wrong running code get error key found node see key found node new working idea resolve key found error could someone tell resolve issue thread reply directly view mute thread,positive
understand correctly reducing temperature low number return however think likely find quite boring without randomness,negative
think solution browse issue list people seem issue thing slightly different thanks help anyway,positive
sorry know well irresponsible answer please delete install,negative
looking forward play magenta development bit moment,neutral
please wait moment try virtual machine,neutral
ended running python without significant pain easier trying figure sure might run,positive
good amount actually modify reward function maybe try music reward function maybe note training previously problem,positive
working training successfully actually sound quite good continued notation easily note post happen well chance thank much help,positive
issue run docker everything fine terminal printed command found issue running,positive
yes replay buffer fed session like,neutral
need compute pitch class range stay interval think best approach compute pitch take simple way compute pitch assuming octave alter compute pitch class,positive
turn generating without training tuning run train function new form modify new form removing way fed training step bit work suppose necessary make work let know different solution thank time,positive
awesome good question great answer either read virtual environment like guess could also clone edit let know good answer glad able help,positive
got work currently basic way generating proper way actually file running python better way apologize pretty ridiculous question thank much help,positive
yes try passing session need sample replay buffer since first initialize state,positive
believe fixed self initial state appropriate size size based model internal cell matrix cell size tup state tup tup state return however get following error see match shape shape apparently input dynamic match state however fail see could ever get match perhaps batch size thanks,positive
also training line fed error,neutral
issue passing initial state state therefore get error exact line error believe problem understand solve try use session tensor session understanding could transform raw format instead tensor problem would ca seem successfully,positive
hard tell line causing general idea feeding tensor run session state want feed instead tensor,negative
converted right format successfully however get error error chance thank much value feed object acceptable feed include python reference tensor object tensor feed key tensor,positive
remember pas custom initialize flag custom trained model initialize default even specify custom directory tuning default tested model since tuning,neutral
mean custom code default ca use default apologize stupid getting really appreciate help,negative
trained model tuned worked remember pas custom melody initialize,neutral
think worked also trouble file basic,negative
perhaps regarding create pas instead,neutral
clear impression problem used return integer code work case function also work reason assume integer apologize completely misunderstanding new thanks,positive
per link need sign,neutral
thank much response idea error first place matter code somewhat old,positive
variable note matching file saved issue line idea want multiple size however simply pas none state size instead need initialize training session need modify target reading run model line feeding,neutral
really understand exact solution end issue exact problem,positive
script link intention would create notebook code would need sample create along may also add binary project get time hope problem tue may wrote since model given could give example upon generating mid fie show use correctly tried running converting format another reply directly view mute thread,positive
since model given could give example upon generating mid file demonstrate use correctly tried running converting another,neutral
train try noise added mon may wrote found script generating model wrote one based class code like model found output relation input thing wrong usage thank answer thread reply directly view mute thread,negative
would mind pull request fix thanks sun may wrote problem well defined notebook fixed passing parameter encode function defined sample notebook replace default value parameter resulting array wrong operation unless thread reply directly view mute thread,negative
problem well defined notebook fixed passing parameter encode function defined sample notebook replace default value parameter resulting array wrong operation unless,negative
way address initialize create specify since specify every session,neutral
main issue reading code trying set initial state dynamic input size usually specify alternatively create specify modify code also passing session,negative
specify correctly file successfully initialize note,positive
generate bat file attached,neutral
beta used various free address one way another make available,positive
think worth something reasonable someone least work need add every variation default free beta may wrote pull request add want many trained multiple want duplicate bunch time thread reply directly view mute thread,positive
pip installation get fix problem however depending trying may able use instead trying modify code use library wed may wrote already version library tried pip install magenta installation still use build anything reply directly view mute thread,positive
already version library tried pip install magenta installation still use build anything,neutral
print investigate problem remove hack pas print else print scope print scope scope print scope scope,neutral
fixed thanks issue attention,positive
send list print wed may wrote hi trained successfully train however found giving error key found already like issue version currently running thanks thread reply directly view mute thread,positive
modify editor extra comma import code false source import import import work modification,negative
hi version successfully trained tried train used model getting key found issue saving running tensor flow thanks much,positive
ignore test failure fixed,negative
need install version library well sure getting build interrupted error unless manually stopping may hidden error seeing maybe try enable verbosity trying development want use package latter pip install magenta,positive
still error ran test build fetching never finished fetching process error build interrupted already nothing,neutral
oh sure yes able fix problem computer main problem used old run installation go well support problem work work quietly anyway thank previous advice,positive
error get install also try test,neutral
long ago train would willing send,positive
able resolve yet look today,positive
still got error test error build interrupted time build complete successfully loaded currently loading error could start build unable run anyone help,positive
command simply project listed perhaps check page see suit scenario basically saying python pointing right stuff stuff one contain certainly something use,positive
apologize able reproduce work correctly,positive
seeing issue reproduce wed wrote reason notebook unable import environment setup even though worked previously also tried running original notebook also error common problem thread reply directly view mute thread,negative
currently support docker container difficult set following get working let u know get work correctly host,negative
issue uninstalled latest version worked first need register developer installation,positive
command error error getting could install requirement error client error found pip install avail module,neutral
issue think issue build build file name mac o tried build two way build file exit line syntax error near unexpected token line saving session history saving history history process trying build build work fine issue one target build loaded found target time critical path build successfully total action,positive
well given seemingly nothing actually perhaps page one could pip install maybe custom build python alternately use,neutral
still issue latest magenta whether running program docker,positive
output python someone somewhere said beneficial something related think pip without restart,neutral
saying like might two ca locate sort locate command prompt find put,neutral
find supposedly got magenta source python wrote say python type guess would guess try pip install sorry ca test thread reply directly view mute thread,negative
say python type guess would guess try pip install sorry ca test used virtual activate first guess,negative
somewhere simple way use system thingy end horrid beam search sequence beam search sequence wrote two lead line minor priming point hope,negative
oh see confusion create inference without full training fix mean time see example notebook run browser,positive
sure current state interested model inference use,positive
hello sorry bumping post also want experiment refining net thus would like know issue compatibility,negative
used definition electric snare low floor closed hi hat high floor pedal low open crash cymbal high chosen based drum function fairly reasonable note bound potential drum onto,positive
may bother hold hand another moment assume answer little involved plug yeah,negative
ha wrote edit comment little reply directly view mute thread,negative
run directly via change would fix issue however tue wrote need apologize happy made far ah see step run catch building sequence train generate give spin reply directly view mute thread,positive
need apologize happy made far ah see step run catch building sequence train generate give spin,positive
sorry facing issue looking back code correctly handling case priming sequence provided believe basically need conditional give empty empty easy fix time moment either fix wait get later week try giving primer sequence,negative
recent version right anyway report pip show name version summary flow author license apache location astor wheel mock gast six,positive
try pip install may recent version,neutral
hi paper loss function combination discrete pen negative,negative
reconstruction loss negative think normal distribution greater one make reconstruction loss become negative something wrong,negative
hi sorry currently automatic path expansion ca use path going fix use full path,negative
yes thats case would also prefer dig build process thanks fast response also source executed code via load part magenta module code somehow loaded tried provided docker container already magenta quick could mistake making thanks,positive
need land module thing source believe use build python otherwise would quite happy via could dig imagine whoever setup build configuration magenta would know instantly make sure package landed distribution,positive
would awesome could share build order include binary pip package,positive
fixed tue mar wrote closed reply directly view mute thread,positive
magenta pip although believe version issue,neutral
ah yes version magenta pip package fixed already tue mar wrote spoke soon setting actually problem specifically train without hitch thanks reply directly view mute thread,positive
spoke soon setting actually problem specifically train without hitch thanks,positive
sorry error message finding match input path tue mar wrote trouble running instance passing following directly model get following error conversion second argument future float import duplicate key file line duplicate key file line reading binary use successful node read negative value must least one node node zero found device name major minor visible device memory physical device name bus id compute capability building model true false bidirectional warning removed future version future major allow flow input default see create graph found session factory registered given session target local registered recent call last file line file line main file line run main file line main run file line run file line train file line train session file line file line file line file line self file line return file line file line file line file line sess file line super session self target graph file line status file line exit session factory registered given session target local registered get following conversion second argument future float import duplicate key file line duplicate key file line reading binary use successful node read negative value must least one node node zero found device name major minor visible device memory physical device name bus id compute capability building model true false bidirectional warning removed future version future major allow flow input default see create graph visible device memory physical device name bus id compute capability running done running invalid argument must greater zero node recent call last file line file line main file line run main file line main run file line run file line train file line train loss file line run file line run file line run raise file line run return file line run file line run return file line run file line file line file line raise type message must greater zero node node node conversion second argument future float import duplicate key file line duplicate key file line reading binary use successful node read negative value must least one node node zero found device name major minor visible device memory physical device name bus id compute capability building model true false bidirectional warning removed future version future major allow flow input default see create graph error raised session may due connected worker parameter server new session error o error graph error raised session may due connected worker parameter server new session error o error graph get error able run train without issue guidance would sincerely thread reply directly view mute thread,positive
